name,midBlast_Ctrl_rep1,midBlast_Ctrl_rep2,midBlast_siTfap2c_rep1,midBlast_siTfap2c_rep3,diff,pval,class
Ncoa3,7.66060423643848,7.59817355786815,7.32199681425944,6.88423171740035,-0.526274631323425,0.140290925882395,none
Ncoa4,3.12845068596171,3.12603132655678,3.34201639520374,3.49883270408035,0.293183543382803,0.0646765339755606,none
Ncoa5,2.81531384246394,3.03718197794273,3.21880298017207,3.13665640468335,0.251481782224377,0.167396857846799,none
Ncoa6,3.6784650700821,3.57836256378282,3.19827958771466,2.65793567123436,-0.70030618745795,0.125590042670555,none
Ncoa7,0.566161043256646,0.607932139690579,1.09110969826559,0.549540830280633,0.233278672799497,0.480884368716363,none
Ncor1,7.90971752214881,7.91966978227486,7.86297941357004,7.3416399693123,-0.312383960770664,0.353577054598563,none
Ncor2,5.30957495913343,5.13731757307707,4.70139226504197,3.79758530628972,-0.973957480439407,0.168457160577631,none
Ncr1,0,0,0,0.298864457116097,0.149432228558048,0.422649730810374,none
Ncs1,0.324821408148657,0.868865789479986,0.506476932697296,0,-0.343605132465674,0.452810944664088,none
Ncstn,3.53054876753809,3.58193414069626,3.59045683805417,2.97097016911341,-0.275527950533391,0.468877752751735,none
Nctc1,0,0,0.357471233816806,0.323367101948195,0.3404191678825,0.0024997419580618,none
