name,8Cell_Ctrl_rep1,8Cell_Ctrl_rep2,8Cell_Ctrl_rep3,8Cell_siTfap2c_rep1,8Cell_siTfap2c_rep2,8Cell_siTfap2c_rep3,diff,pval,class
Sez6l2,1.27326202268124,1.53113117530152,1.24297864961033,1.4832395123619,1.59119160691376,1.15048525480916,0.0591815088305792,0.731932103156434,none
Sf1,7.70991088842108,7.71715083787364,7.66511717753717,7.43171499957688,7.53298296833074,7.39081761749133,-0.245554439477645,0.00560580375296749,none
Sf3a1,6.72045008195699,6.81891014700375,6.67929473296188,6.8201607621383,6.75957983170794,6.84585848116879,0.0689813710307998,0.229430956872687,none
Sf3a2,3.25533361929291,3.39953428713384,3.32469758918259,3.29854521326773,3.49544004849085,3.55977960002441,0.124733122057882,0.233385823652218,none
Sf3a3,5.15120744281728,5.22585293517284,5.18187241507704,5.50103117225393,5.38582965169793,5.40982510167662,0.245917710853772,0.00397107583575584,none
Sf3b1,7.61316387018013,7.60226632786939,7.63391744048926,7.95311093492124,7.95821960944936,7.98566674060098,0.34921654881093,1.41682810522736e-05,none
Sf3b2,7.83605008705491,7.92863213785398,7.85286653171327,7.50836529004143,7.53389376042794,7.54772840481527,-0.34252043377917,0.00036826983924132,none
Sf3b3,8.57503801104216,8.6039043631021,8.61314272363781,8.40691057898241,8.48906437311204,8.52070883077791,-0.125133771636566,0.025004071190974,none
Sf3b4,6.30746707518649,6.26549761337157,6.23148539488112,6.31495180032467,6.33455665112143,6.37513081354567,0.0733963938508655,0.060044950589573,none
Sf3b5,2.52273138943267,2.29782304005723,2.40427592758707,2.51491283847197,2.30830754510132,2.38264178002579,-0.00632273115929705,0.946601680795941,none
Sf3b6,2.70610879866243,2.54523232845977,2.74000018864936,2.97731332133747,2.91956685692184,2.90506624023272,0.270201700906821,0.0134573538387843,none
Sfi1,2.29509098404062,2.37228319797516,2.41249692729455,2.52243435714336,2.5333970886217,2.49878011436882,0.158246816941181,0.0116525800507066,none
Sfmbt1,5.06848953930325,5.09476961776949,5.13084314233656,5.35667920210817,5.33736945882306,5.28319763354656,0.227714665022829,0.00132441115599957,none
Sfmbt2,2.33962215782726,2.09189839655237,2.57077937946691,1.27852928198121,1.01827566350973,1.14315808195467,-1.18744563546697,0.0016526394367633,down
Sfn,8.33737698778968,8.44299396946212,8.38732031236408,8.13832507372262,8.13669485493448,8.15770578815222,-0.244988517602188,0.00142830459535104,none
Sfpq,7.55581180255526,7.57725492558713,7.5293236382082,7.54309940523811,7.576203648816,7.51881414782771,-0.00809105482292427,0.727592954712885,none
Sfr1,5.38853928922291,5.14506264409482,5.27750344880561,4.90791102855086,4.78921304498185,4.67375112964228,-0.480076726316118,0.0079310720954664,none
Sfrp1,3.77061207674164,3.72233433815868,3.35743831709861,2.70482863623308,2.24699805180873,1.98380087716866,-1.30491905559615,0.00622562243560332,down
Sfrp2,0.160059701096528,0,0.0457980281154933,0,0,0,-0.0686192430706739,0.222817307361675,none
Sfrp4,0.0591192520022585,0,0,0,0,0,-0.0197064173340862,0.373900966300059,none
Sfrp5,0.815658649241795,0.294070249439805,0.64632960084257,0.966566572698997,1.045712866572,0.958836442826862,0.405019127524564,0.0604037780661744,none
Sfswap,4.10185577382871,4.19296596078257,4.13494714983359,4.31013656322097,4.28706671434286,4.48171127459714,0.216381889238699,0.0318772784400074,none
Sft2d1,1.02892712286004,1.50503361107938,1.55387334257798,0.959322394533619,1.011252351484,1.00349671472486,-0.371254205258308,0.0919318945411747,none
Sft2d2,0.630499196243246,0.319925312139197,0.86587584524335,0.75644208679979,0.448138882268708,0.891479470666835,0.093253362036513,0.673435605377891,none
Sft2d3,1.16957330259986,1.3887937463655,1.29226199468526,1.63727864805934,1.68419924485087,1.61596792855538,0.362272259271656,0.00553223502417954,none
