name,8Cell_Ctrl_rep1,8Cell_Ctrl_rep2,8Cell_Ctrl_rep3,8Cell_siRarg_rep1,8Cell_siRarg_rep2,8Cell_siRarg_rep3,diff,pval,class
Tsn,4.55583745407939,4.43847267415988,4.47397290149718,4.42884245546351,4.41312993173839,4.52214099809005,-0.0347232148148304,0.514678971637995,none
Tsnax,4.60855595910321,4.42819167183551,4.68018297976632,4.5496020269983,4.6137162865061,4.7953167394235,0.0805681474076234,0.485860984306209,none
Tsnaxip1,1.81789797913588,1.71892501015838,1.67313251680445,1.92231186249305,1.66989559334713,1.84231940887021,0.0748571195372261,0.432491222241127,none
Tspan1,1.58831909106191,1.6232186314276,1.61780639930972,1.48342579071629,1.77239270128283,1.67144940790542,0.0326412593684367,0.721624878347866,none
Tspan10,0.0817928911299333,0.0617798679664031,0,0.0948837836871576,0.0513203636318769,0,0.000877129407566055,0.982149802138847,none
Tspan11,0,0,0,0,0,0,0,,none
Tspan12,0.323555175640532,0.37057346764141,0.234076261746065,0,0,0.164877288482664,-0.254442538848448,0.0200839797902123,none
Tspan13,0.149910422833259,0.239887644626509,0.194395655910054,0.130446469341113,0.340331780333244,0.200928194298314,0.0291709068676165,0.685375856697588,none
Tspan14,3.34598923947637,3.37667769515551,3.04374006220323,2.94671354927374,3.24639168590127,3.41447352616735,-0.0529427451642528,0.775107048084387,none
Tspan15,0.198031720689467,0.0357896322333756,0,0,0.0281640266794116,0.026938384262653,-0.0595729806602593,0.388381953039084,none
Tspan17,0.17098464944675,0.139848726434389,0.185112375912383,0.0386565347303698,0.0472037488615204,0.170547122553689,-0.0798461152159811,0.14831150518942,none
Tspan18,1.13161023026513,0.495373325440572,0.249277515980431,0.465082097396682,0,0.63318948868886,-0.25932982853353,0.468297225322862,none
Tspan2,0.119680354159373,0,0.174126405921699,0,0.0753189881545126,0.118161170348097,-0.0334422005261541,0.617961126739433,none
Tspan2os,0,0,0,0,0,0,0,,none
Tspan3,0.794724780332902,1.00965786667535,0.406994045235214,0.67541583159883,0.294429105407136,0.406678747953948,-0.278284335761185,0.254709461583473,none
Tspan31,2.55710478891044,2.94432113692559,2.74867868293289,2.89031371048483,2.52397288771831,2.75868256408918,-0.0257118154922034,0.876166369990475,none
Tspan32,0,0,0,0,0,0,0,,none
Tspan33,0.144614545147941,0.196304514880651,0.306263372233025,0.149814856233499,0.0314811606569371,0.198912402657264,-0.0889913375713059,0.265813202854034,none
Tspan4,4.70152151492528,4.52298609435222,4.49777994271369,4.66210174732708,4.593118681339,4.54466331452324,0.0258653970660419,0.73969302440525,none
Tspan5,1.72568171752389,1.70693008879616,1.68335065666266,1.25789771382999,1.45164427277015,1.63379828392942,-0.257540730817714,0.077830922430013,none
Tspan6,0.673591827851503,0.15000684414,0.27289344434715,0.499345131706651,0.616541330698925,0.218458650580658,0.0792843322158602,0.708383577732026,none
Tspan7,0,0.0379782938602269,0,0.0682774016183567,0,0,0.0100997025860433,0.717911147569557,none
Tspan8,0.504016364589999,0.642261873983851,0.464015364191459,0.911128095791498,0.440454957617079,0.621464797395916,0.120918082679728,0.457882509155614,none
Tspan9,3.09362379749518,2.41118523046523,3.03238661644814,2.6725054321916,2.26309032112123,2.7060421879232,-0.298519234390839,0.315510909999794,none
Tspear,0.101017714537541,0.0688470780618016,0.0698902005974749,0.0169255259020994,0,0,-0.0742764890982395,0.00342830312316833,none
Tspo,1.96441095497815,2.17784977403068,1.31043164352346,1.11976607219438,1.78877478888863,1.90787001331164,-0.212093832712545,0.5855461346971,none
Tspo2,0,0,0,0,0,0.0240829291059284,0.00802764303530946,0.373900966300059,none
Tspy-ps,0,0,0,0,0,0,0,,none
Tspyl1,1.51860502438729,1.8025226905631,1.99981240457467,1.99883608912344,2.02473160404135,1.85616225867165,0.186263277437125,0.279881585862402,none
Tspyl2,1.53849466475396,1.45907011400928,1.56092835222361,1.82105728434767,1.41827889198503,1.52700474131478,0.0692825955535414,0.606731560926607,none
Tspyl3,0.114026322274617,0.13246540245722,0.163729129705335,0.139136429273598,0.195923032220715,0.290350367069502,0.0717296580422142,0.197217965053489,none
Tspyl4,0.176703211816987,0.526412248464662,0.354998469577479,0.326998585792873,0.0913283378167262,0.314210650242066,-0.108525452002487,0.439898010318784,none
Tspyl5,0.00832250593732459,0.0156818688507618,0,0.0229350636485641,0.0100202075718555,0,0.00298363214411107,0.729274274466302,none
Tsr1,7.68382833492587,7.71138458299015,7.69899519359558,7.33024946891224,7.33069587203151,7.37616433491141,-0.352366145218811,3.34480315136165e-05,none
Tsr2,7.01032718158877,7.01083610262068,7.08963674593824,6.49481131458812,6.55204281043035,6.50545822260511,-0.519495894174702,8.09030633346364e-05,none
Tsr3,3.8974822820785,4.0008943791505,3.9314682303066,4.08973101858763,3.83853063199298,4.15945825581556,0.0859583382868565,0.447219908933117,none
Tssc1,2.88348841894137,3.06429568937856,2.74242561801492,3.26875743986213,2.98346345861304,3.48048647126729,0.347499214469206,0.112700480614776,none
